h,v,a,deployment,rho,t_since_burnout,mass_dry,A_ref,Cd_total,target_apogee,flight_id,total_impulse,launch_altitude
914.5691059141727,12.217625587753309,-10.058400766587804,0.5,1.1209483525278279,4.66094412090811,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
869.058632520604,33.80641773289334,-10.756095878897538,0.5,1.1261090228776165,2.610944120908111,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
867.1608570051823,35.23938783114661,-11.037087876684595,0.5,1.1262959139518067,2.5609441209081103,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
918.0324720181492,8.060506881247862,-9.689650947164962,0.5,1.1204892608472135,5.06094412090811,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
871.9195582393471,33.0235987356463,-11.09740245240697,0.5,1.1259251543553377,2.660944120908111,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
844.185811420428,40.61279434527786,-11.127826488577753,0.5,1.1285544687923212,2.0109441209081105,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
815.8854944119445,48.13414817737616,-11.978575619288378,0.5,1.131986316533876,1.3109441209081103,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
797.3229067509498,52.86487088497611,-12.205632185885475,0.5,1.1339481854575362,0.9609441209081107,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
859.6934244618941,36.70564312312232,-11.04292572112535,0.5,1.1270739242834784,2.360944120908111,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
896.8614326619389,23.36520517818316,-10.746801730879287,0.5,1.122992983580759,3.610944120908111,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
854.9148275318012,37.241201419337216,-11.333232731179061,0.5,1.1274813575733882,2.2609441209081105,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
780.1457115343773,57.302294289545934,-13.128692942987524,0.5,1.135766573418954,0.6609441209081108,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
885.3962860330245,27.42404718778774,-10.664443006783578,0.5,1.1244046634617841,3.110944120908111,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
910.2411491209198,16.22406569834025,-9.833287784767073,0.5,1.1214937333953814,4.31094412090811,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
913.0452497152186,14.753416279662003,-10.156063904443345,0.5,1.1213241456874108,4.410944120908111,1.7962860626691115,0.0035757937597341474,0.846881347872869,922.69926918474,0,202.2279403980706,628.851444221563
868.0410437397435,5.5373885714250095,-9.86468260816659,0.0,1.1260821180875866,6.49654026994501,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
647.3511522835769,73.11418159631363,-15.938388540429324,0.0,1.150262073040217,0.6465402699450087,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
613.8918495446542,81.29467865674074,-17.019441484083977,0.0,1.1541716432362252,0.19654026994500873,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
657.2759692304726,72.94535539501851,-15.407513937887217,0.0,1.149443451735019,0.7465402699450088,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
851.934416107771,19.267740800004198,-10.270100548004498,0.0,1.1280437715582823,5.0965402699450095,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
805.3899217752147,36.04460893222981,-10.913199174093554,0.0,1.132817867941705,3.546540269945009,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
865.5350831479969,4.491345152296849,-9.75422209485514,0.0,1.12599923374378,6.6465402699450085,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
832.9296475238317,26.273188966481673,-10.53808150178245,0.0,1.1298491533309343,4.396540269945009,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
856.4817447025224,15.798393346311274,-10.053684984277742,0.0,1.1272621190763636,5.496540269945009,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
799.1229500036818,39.48341726096293,-11.7403187321736,0.0,1.1340779050309584,3.246540269945009,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
779.5115806842845,44.36590621211332,-11.433488926020202,0.0,1.1359378356284866,2.8465402699450086,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
776.3382711313086,45.62400623990095,-11.514046903673153,0.0,1.1364357600756942,2.746540269945009,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
745.4543692865892,51.88407322084444,-12.924287249645646,0.0,1.1394186106848936,2.196540269945009,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
684.9712462581844,65.66729200865547,-14.231875948171377,0.0,1.146341899618275,1.1465402699450087,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
755.076545149034,49.58699059964228,-12.748004143491302,0.0,1.1385633528014176,2.3465402699450086,0.9153061321350608,0.0035602092198044983,0.4701818457596022,869.9192295685971,1,108.71875155333672,529.533211781516
354.73768996267376,5.60581549857685,-10.144016148771811,1.0,1.1836871693203062,3.570679869059812,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
335.84149555338155,21.322662739472836,-10.563964002673295,1.0,1.1858014859382637,2.1706798690598124,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
313.45212495646996,30.43675324948842,-10.717687513354562,1.0,1.1887312978780133,1.170679869059812,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
352.71647309380756,10.57354288029001,-9.959995735742082,1.0,1.184121356944631,3.1206798690598125,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
269.6221695927652,43.81307115228587,-12.323377697585288,1.0,1.1934324164138395,0.07067986905981183,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
337.7637163499019,18.077545448449897,-10.19085133392282,1.0,1.1854662254529604,2.320679869059812,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
322.3138834481016,28.244603534784396,-10.83136777343719,1.0,1.1878833018882005,1.420679869059812,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
309.2028487018774,32.64523654673378,-11.018350239264198,1.0,1.1890926657146366,1.0706798690598118,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
267.9151273708791,44.75419959102155,-3.3360444740504605,1.0,1.1936854380071058,0.020679869059812006,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
333.8192010733705,23.4700723493839,-10.854773235730413,1.0,1.1865523634338484,1.8706798690598117,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
312.0728051254295,30.61817432357973,-10.396791892699033,1.0,1.188382650097208,1.270679869059812,1.9892848863642676,0.0024599749925144814,1.6974732622863424,357.68857693740654,2,144.69788021139078,213.58053047351487
